,price,name,ext_color,int_color,drivetrain,mpg,fuel,transmission,engine,mileage,accidents,1owner,personal_use,review_comfort,review_design,review_performance,review_value,review_styling,review_reliability,sellers-notes
322,"$54,523",2021 Chevrolet Tahoe LT,Summit White,Jet Black,Rear-wheel Drive,16–20,Gasoline,Automatic,8 Cylinder Engine,"35,002 mi.",None reported,Yes,No,4.6,4.6,4.1,4.1,4.7,4.1,"CERTIFIED Recent Arrival! Summit White 2021 Chevrolet Tahoe LT CARFAX One-Owner. Clean CARFAX. Odometer is 30617 miles below market average! STEERING WHEEL AUDIO CONTROLS, POWER LIFTGATE, ONE-OWNER, NO ACCIDENT HISTORY ON CARFAX, KEYLESS ENTRY, GREAT CARFAX SERVICE HISTORY …"
323,"$34,996",2017 Jaguar F-TYPE Base,Ebony Black,Jet,Rear-wheel Drive,20–28,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,"43,091 mi.",None reported,No,Yes,4.5,4.8,4.8,4.5,4.9,4.8,"Clean Car Fax, Navagation/GPS, Low Miles, F-TYPE Premium, 2D Coupe, 3.0L V6 DOHC 24V Supercharged, 8-Speed ZF Automatic with QuickShift, Ultimate Black Metallic, Jet/Camel Stitch w/Leather & Suedecloth Seating Surfaces or Premium Soft Grain Leather Seating Surfaces. Premium 2D Coupe Reviews: V8 mo …"
324,"$11,000",2010 Acura RDX Base,Polished Metal Metallic,Ebony,All-wheel Drive,17–22,Gasoline,Automatic,"2.3L I-4 DOHC, i-VTEC variable valve control, intercooled turbo,","123,350 mi.",None reported,No,Yes,4.7,4.7,5.0,4.9,4.7,4.9,"Clean CARFAX. Recent Arrival! Straight Forward Pricing! Our low over head means lower pricing for you! , No Dealer Added Equipment or Accessories! , AWD.2.3L I4 DOHC i-VTEC 16V Turbocharged 5-Speed Automatic AWDPolished Metal Metallic Technology Package Straight Forward Pricing! Our …"
325,"$38,000",2019 Ford Expedition Limited,Brown,Ebony,Four-wheel Drive,17–22,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,"95,411 mi.",None reported,Yes,No,4.9,4.9,4.8,4.7,4.9,4.7,"Brown 2019 Ford Expedition Limited 4WD 10-Speed Automatic EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged 4WD, 12 Speakers, 3.31 Axle Ratio, 3rd row seats: split-bench, 4-Wheel Disc Brakes, ABS brakes, Adjustable pedals, Air Conditioning, Alloy wheels, AppLink/Apple CarPlay and Android Auto, Auto-d …"
326,"$61,982",2022 BMW X5 xDrive40i,Sparkling Brown Metallic,Black,All-wheel Drive,,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"6,442 mi.",None reported,Yes,No,4.5,5.0,5.0,4.2,5.0,4.8,"Due to National inventory shortages, we are currently selling vehicles to local residents in MN, WI, IA, ND, SD. Vehicle is not eligible for BMW Financial Service Lease Programs or APR Credits. Loyal BMW owners may be eligible for additional savings when financing through BMW Financial Services. …"
327,"$32,297",2018 Lexus NX 300 F Sport,Gray,Black,All-wheel Drive,22–27,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,"30,406 mi.",None reported,No,Yes,4.9,4.8,4.8,4.8,4.9,4.9,"Priced below KBB Fair Purchase Price! Hassle free buying with the Auffenberg Honesty policy.Upfront no hassle pricing for everyone!! Come see our awesome selection of Pre Owned Kias at Auffenberg Kia located at the St Clair Automall in O'fallon. Best selection, best prices, best service.Come see why …"
328,"$30,173",2022 Hyundai Kona EV SEL,Ultra Black,Black,Front-wheel Drive,,1-Speed Automatic,Electric,KM8K33AG8NU156067,Heated Seats,None reported,Yes,Yes,5.0,5.0,5.0,5.0,5.0,5.0,"BILL LUKE CERTIFIED!! ONE OWNER, CONVENIENCE PACKAGE, MOON ROOF, HEATED SEATS, WIRELESS CHARGING PAD, TOUCHSCREEN, REMOTE KEYLESS ENTRY WITH PUSH BUTTON START, BACKUP CAMERA, BLIND SPOT MONITORS WITH REAR CROSS PATH DETECTION, FORWARD COLLISION WARNING, BLUETOOTH CONNECTION AND STEERING WHEEL WITH A …"
329,"$19,462",2016 BMW 320 i xDrive,Glacier Silver Metallic,Black,All-wheel Drive,23–35,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"54,191 mi.",At least 1 accident or damage reported,No,Yes,4.7,4.5,4.7,4.5,4.8,4.7,"This 2016 BMW 3 Series 320i xDrive has a 2.0L 4-Cylinder DOHC 16V TwinPower Turbo with 54191 miles!! It is equipped with, AWD, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio, Dual front impact airbags, Moonroof, Power windows, Rear-View Camera, Remote keyless entry, Speed control. Westgate …"
330,"$11,881",2013 Buick Regal Turbo - Premium 1,Black Diamond Tri-Coat,Ebony,Front-wheel Drive,,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"106,834 mi.",At least 1 accident or damage reported,No,Yes,4.6,4.5,4.2,4.2,4.7,4.1,"Local Trade In, Sunroof / Moonroof, Regal Premium I Turbo, 6-Speed Automatic with Overdrive, Black Diamond Tricoat, Premium 1 1SN. 2013 Buick RegalAwards: 2013 IIHS Top Safety Pick 2013 KBB.com Brand Image AwardsReviews: If youre looking for a fresh face, and you like making a slightly unexpecte …"
331,"$33,500",2013 Audi RS 5 4.2,White,Black,All-wheel Drive,16–23,Gasoline,7-Speed Automatic with Auto-Shift,4.2L V8 32V GDI DOHC,"78,991 mi.",None reported,No,Yes,4.4,4.4,4.5,4.1,4.7,4.3,CLEAN CARFAX - 2013 AUDI RS5 4.2 QUATTRO AWD - NAVIGATION - BACK UP CAMERA - BLUETOOTH AUDIO - DYNAMIC PACKAGE - BLACK OPTIC PACKAGE - BLIND SPOT MONITOR - BACK UP CAMERA - DRIVER ASSIST PKG - PANOROOF - KEYLESS ENTRY - KEYLESS PUSH START - & MORE!
332,"$12,333",2015 Nissan Leaf SV,Super Black,Light Gray,Front-wheel Drive,,1-Speed Automatic,Electric,1N4AZ0CPXFC305649,"Heated Steering Wheel
Keyless Start
Navigation System",None reported,No,Yes,4.5,4.3,4.5,4.6,4.2,4.7,"Our vehicles include Star Auto Mall 512 certified 100,000 mile warranty, 6 years or newer, under 80,000 miles on qualifying vehicles only! See dealer for details 484-898-8100 ! Star Auto Mall 512 has over 1,500 affordable vehicles in stock. We offer a 3 Day Exchange on qualifying vehicles! Why shop …"
333,"$56,798",2021 Ford F-150 Platinum,Smoked Quartz Metallic Tinted Clearcoat,Black,Four-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,"32,250 mi.",None reported,No,No,4.8,4.8,4.7,4.5,4.9,4.7,"4WD, 20 Polished Aluminum Wheels, 360 Degree Camera, 4x4 FX4 Off-Road Bodyside Decal, Active Park Assist 2.0, Adjustable pedals, AM/FM radio: SiriusXM with 360L, BlueCruise Hands-Free Driving, Class IV Trailer Hitch Receiver, Electronic Locking w/3.31 Axle Ratio, Equipment Group 701A High, Extended …"
334,"$12,892",2012 MINI Cooper S Countryman Base,Pure Red,Pure Red / Carbon Black,Front-wheel Drive,26–32,Gasoline,–,1.6L I4 16V GDI DOHC Turbo,"75,135 mi.",None reported,Yes,No,4.4,4.4,4.3,4.0,4.7,4.2,"EXTRA, ETRA CLEAN - LOCAL TRADE , NON-SMOKER , GPS NAVIGATION , POWER SUNROOF W/ 2ND ROW SKYLIGHT , HEATED SEATS , NO ACCIDENTS , BLUETOOTH HANDS-FREE CELLPHONE CONNECTIVITY , DEERY CERTIFIED - COMPLEMENTARY 3MO/3,000-MI WARRANTY ON SELECT MECHANICAL COMPONENTS. …"
335,"$39,222",2017 Chevrolet SS Base,Phantom Black Metallic,Jet Black,Rear-wheel Drive,14–22,Gasoline,6-Speed Manual,6.2L V8 16V MPFI OHV,"105,495 mi.",At least 1 accident or damage reported,Yes,No,4.7,4.7,5.0,4.7,4.5,4.9,"Sunroof / Moonroof, Bluetooth / Handsfree Calling, Rear view Backup Camera, Heated Seats, Cooled Seats, Newly Detailed, Leather, Non Smoker, Local Trade, One Owner Vehicle History Report, And More!!. 2017 Chevrolet SS Phantom Black Metallic Awards: 2017 KBB.com 10 Most Awarded Brands"
336,"$39,978",2019 RAM 1500 Laramie,Patriot Blue Pearlcoat,Black,Four-wheel Drive,17–22,Gasoline,8-Speed Automatic,"HEMI 5.7L V-8 variable valve control, engine with cylinder deact","54,505 mi.",At least 1 accident or damage reported,No,No,4.8,4.9,4.7,4.5,4.8,4.5,Patriot Blue Pearlcoat 2019 Ram 1500 Laramie 4WD 8-Speed Automatic HEMI 5.7L V8 Multi Displacement VVT eTorqueRecent Arrival!Awards: Motor Trend Automobiles of the year NACTOY 2019 North American Truck of the Year 2019 KBB.com 10 Best Road Trip Cars 2019 KBB.com 10 Favorite New-for-20 …
337,"$32,500",2019 RAM 1500 Classic Warlock,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,16–23,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,"31,503 mi.",None reported,Yes,Yes,4.7,4.6,4.7,4.7,4.7,4.8,"Certified. Granite Crystal Metallic Clearcoat 2019 Ram 1500 Classic Warlock 4WD 8-Speed Automatic HEMI 5.7L V8 Multi Displacement VVT Edwards Peace of Mind Certified Warranty, 3.21 Rear Axle Ratio, 4-Wheel Disc Brakes, 4x4 Decal, 4x4 Flat Black Badge, ABS brakes, Active Grille Shutters, Air Conditio …"
338,"$24,943",2017 Chevrolet Colorado Z71,Silver Ice Metallic,Black,Four-wheel Drive,17–24,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,"116,868 mi.",At least 1 accident or damage reported,Yes,No,4.6,4.5,4.6,4.4,4.7,4.5,Silver Ice Metallic 2017 Chevrolet Colorado Z71 4WD 8-Speed Automatic V6 4WD. Mike Castrucci Chevrolet is pumped up to offer this outstanding 2017 Chevrolet Colorado in Silver Ice Metallic This vehicle has passed our comprehensive inspection and comes with the following features; Black Bowtie Emblem …
339,"$29,799",2018 Jaguar E-PACE R-Dynamic S,Santorini Black,Ebony,All-wheel Drive,21–27,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"33,809 mi.",None reported,No,Yes,4.6,4.8,4.2,4.0,4.9,4.0,"Recent Arrival! Priced below KBB Fair Purchase Price! Vehicle Highlights: CLEAN CARFAX Premium Features: Navigation, Back-up Camera, Leather Seats Manufacturer Packages: Cold Climate Package, Drive Package Comfort and Convenience: Multi-zone Temperature …"
340,"$14,200",2012 Toyota Prius Five,–,–,Front-wheel Drive,51–48,Gasoline,Automatic,"1.8L I-4 DOHC, VVT-i variable valve control, engine with 98HP","93,902 mi.",At least 1 accident or damage reported,Yes,No,4.3,4.4,4.5,4.6,4.4,4.8,"Renn Kirby Kia is pleased to be currently offering this 2012 Toyota Prius Five with 93,902mi. This wonderfully fuel-efficient vehicle offers a supple ride, quick acceleration and superior styling without sacrificing MPGs. A Toyota with as few miles as this one is a rare find. This Prius Five was gen …"
341,"$107,000",2023 Ford Bronco Raptor,Area 51,Black Onyx,Four-wheel Drive,,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,"1,608 mi.",None reported,Yes,Yes,,,,,,,"Home of Free Oil Changes for Life! Clean CARFAX. CARFAX One-Owner. Located halfway between Dallas, and Oklahoma City, Woody Ford has been in Madill, OK since 1920. We are just 20 miles east of Ardmore, and 30 miles west of Durant. Let us make buying a new or used vehicle a hassle-free experience. Al …"
342,"$68,500",2019 Lexus LX 570 570,Nebula Gray Pearl,Black,Four-wheel Drive,13–18,Gasoline,8-Speed Automatic,5.7L V8 32V MPFI DOHC,"48,959 mi.",None reported,No,Yes,4.9,4.9,4.8,4.5,4.8,5.0,"Clean CARFAX. CARFAX 1 OWNER, CLEAN CARFAX, LOCAL TRADE, NAVIGATION, KEYLESS ENTRY, MOONROOF, REAR VIEW CAMERA, AUTO HIGH BEAMS, RADAR CRUISE CONTROL, PRE-COLLISION SYSTEM, HEATED SEATS, BIRDS EYE VIEW, COLLISION MITIGATION, LANE DEPARTURE ALERT …"
343,"$9,897",2012 Mazda Mazda2 Sport,Liquid Silver Metallic,Black,Front-wheel Drive,29–35,Gasoline,5-Speed Manual,1.5L I4 16V MPFI DOHC,"47,565 mi.",None reported,Yes,Yes,4.2,4.4,4.5,4.7,4.7,4.5,INCLUDES WARRANTY.
344,"$20,750",2013 Lexus RX 350 Base,Silver Lining Metallic,Black,All-wheel Drive,18–24,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,"75,839 mi.",At least 1 accident or damage reported,No,Yes,4.7,4.7,4.6,4.5,4.8,4.8,"2013 Lexus RX 350 Blind Spot Monitoring Lane Change Assist, Bluetooth Hands-Free Phone, Comfort Package, Driver Seat/Steering/Mirror Memory - 3 Settings, HD Radio w/iTunes Tagging, HDD Navigation System w/Advanced Voice Command, Heated & Ventilated Front Seats, Leather Seat Trim, Lexus Enform 2.0 w/ …"
345,"$22,444",2008 Dodge Ram 2500 SXT,Blue,Gray,Rear-wheel Drive,,Diesel,6-Speed Manual,6.7L I6 24V DDI OHV Turbo Diesel,"175,800 mi.",None reported,Yes,Yes,4.3,4.3,4.6,4.3,4.7,4.4,"The Right Cars, Care, and Value. From a Family of Experts! www.gfs1.com"
346,"$23,889",2017 RAM 2500 Tradesman,Bright White Clearcoat,Black,Rear-wheel Drive,,Gasoline,6-Speed Automatic,6.4L V8 16V MPFI OHV,"86,828 mi.",At least 1 accident or damage reported,Yes,Yes,4.7,4.6,4.7,4.5,4.7,4.6,"Bright White Clearcoat 2017 Ram 2500 Tradesman 6-Speed Automatic RWD BACK UP CAMERA, AUTOMATIC HEADLIGHTS, KEYLESS ENTRY, PUSH BUTTON START, ONE OWNER, CLEAN CAR FAX, LOCAL TRADE IN, ONE OF A KIND, SPRAY IN LINER. PARKS MOTORS the Family store that gives YOU more!!"
347,"$40,222",2021 Ford Mustang GT Premium,Shadow Black,Ebony,Rear-wheel Drive,15–24,Gasoline,6-Speed Manual,5.0L V8 32V PDI DOHC,"15,673 mi.",None reported,Yes,No,4.8,4.8,5.0,4.9,4.9,5.0,"GOLD CHECK CERTIFIED, Accident Free CARFAX History Report, USB Port, Local Trade In, Low Miles, Apple Car Play, Alloy Wheels, Backup Camera, Bluetooth. Shadow Black 2021 Ford Mustang GT Premium 5.0L V8 Ti-VCT RWD IF THE DEAL IS RIGHT, IT MUST BE HUGH WHITE. Hugh White Honda is one of the oldest …"
348,"$19,750",2017 RAM 1500 Tradesman,Bright White Clearcoat,Diesel Gray,Rear-wheel Drive,17–25,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,"41,321 mi.",At least 1 accident or damage reported,No,No,4.8,4.7,4.8,4.6,4.8,4.7,"BLUETOOTH, CRUISE CONTROL, KEYLESS ENTRY, MULTI-ZONE CLIMATE CONTROL, PORTABLE AUDIO CONNECTION, POWER LOCKS, POWER WINDOWS, STEERING WHEEL CONTROLS, 17 x 7 Steel Wheels, 3.21 Rear Axle Ratio, Quick Order Package 26B Tradesman, Tradesman Package. Bright White Clearcoat 2017 Ram 1500 Tradesman RWD 8- …"
349,"$77,870",2022 GMC Yukon Denali,White Frost Tri-Coat,Teak,Rear-wheel Drive,14–20,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,"27,282 mi.",None reported,Yes,Yes,5.0,5.0,5.0,5.0,5.0,5.0,ROOF and navigation - 6.2L Visit Way Brothers Chevy Buick GMC online at www.waybroschevy.com to see more pictures of this vehicle or call us at 478-892-9141 today to schedule your test drive.
350,"$51,000",2022 Ford Bronco Big Bend,Eruption Green Metallic,Medium Sandstone,Four-wheel Drive,20–21,Gasoline,10-Speed Automatic,"EcoBoost 2.3L I-4 gasoline direct injection, DOHC, Ti-VCT variab","2,131 mi.",None reported,Yes,Yes,4.6,4.7,4.8,4.2,4.9,4.3,"Eruption Green Metallic 2022 Ford Bronco Big Bend 4WD 10-Speed Automatic 2.3L 4-Cylinder Turbocharged DOHC REMAINDER OF FACTORY WARRANTY, BACKUP CAMERA, BLUETOOTH, ALUMINUM ALLOY WHEELS, FORD SYNC, MP3 / IPOD COMPATIBLE, LOCAL TRADE IN, ONE OWNER, CLEAN CARFAX, ECOBOOST, 4X4, KE …"
351,"$29,744",2020 Acura RDX A-Spec,Lunar Silver Metallic,Ebony,All-wheel Drive,21–26,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"88,060 mi.",None reported,Yes,Yes,4.8,4.6,4.7,4.4,4.8,4.6,"2020 Acura RDX A-Spec Package SH-AWD AWD 10-Speed Automatic One Owner-Local Trade-Clean Carfax!, Priced to Sell Fast!, AWD, 16 Speakers, AM/FM radio: SiriusXM, Navigation system: Acura Navigation System with 3D View, Premium audio system: ELS Studio, Radio: ELS Studio 3D Premium Audio System, Steeri …"
352,"$21,887",2014 Toyota Tacoma Base,Black,Sand Beige,Four-wheel Drive,16–19,Gasoline,6-Speed Manual,4.0L V6 24V MPFI DOHC,"141,005 mi.",At least 1 accident or damage reported,No,Yes,4.6,4.5,4.7,4.6,4.8,4.9,"BLUETOOTH, REARVIEW CAMERA, TOW PACKAGE, RARE MANUAL TRANSMISSION, 4WD. Awards: 2014 KBB.com Best Resale Value Awards"
353,"$13,950",2018 Ford Focus S,Magnetic,Charcoal Black,Front-wheel Drive,25–34,E85 Flex Fuel,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Flexible Fuel,"54,209 mi.",At least 1 accident or damage reported,No,Yes,4.6,4.6,4.5,4.6,4.7,4.6,"REAR PARK CAMERA, Equipment Group 100A. Odometer is 8322 miles below market average! 2018 Ford Focus S 4D Sedan FWD Magnetic 6-Speed Automatic with Powershift 2.0L I4 DGI Ti-VCT 26/38 City/Highway MPG Awards: 2018 KBB.com 10 Most Awarded Brands 2018 KBB.com Brand Image Awards Beyond simply s …"
354,"$11,200",2013 Acura TL 3.5,White,Beige,Front-wheel Drive,20–29,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,"171,745 mi.",At least 1 accident or damage reported,No,Yes,4.7,4.6,4.8,4.6,4.6,4.7,"This is a 2013 Acura TL with 2 owners. Well-Maintained. Fuel Efficient. Runs and drives great. 11/2023 inspection. Automatic transmission with a 3.5L V6 cylinder engine. New Brakes, New hood struts Fully Equipped with heated leather seats, Alloy wheels, fog lights, cruise control, Sunroof. Steering …"
355,"$45,430",2015 RAM 2500 Laramie,Blue Streak Pearlcoat,Black,Four-wheel Drive,,Diesel,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel,"89,435 mi.",None reported,Yes,Yes,4.6,4.5,4.4,4.3,4.6,4.3,"Home of Free Oil Changes for Life! CARFAX One-Owner. Odometer is 88867 miles below market average! Located halfway between Dallas, and Oklahoma City, Woody Ford has been in Madill, OK since 1920. We are just 20 miles east of Ardmore, and 30 miles west of Durant. Let us make buying a new or used vehi …"
356,"$36,550",2015 Lexus LS 460 460,White,Parchment,All-wheel Drive,16–23,Gasoline,8-Speed Automatic,4.6L V8 32V PDI DOHC,"24,911 mi.",None reported,Yes,No,4.9,4.8,4.7,4.6,4.8,4.9,25k - Lexus LS 460 Crafted Line Sedan 4D (4.6L V8 DI) - AWD - HEATED & COOLED LEATHER SEATS - POWER MOONROOF - NAVIGATION - CHROME WHEELS - BLIND SPOT MONITORING - AUTOMATIC HIGH BEAMS - MEMORY SEATING - REAR VISION CAMERA - CRUISE CONTROL - POWER HEATED DOOR MIRRORS - RAIN SENSING WIPERS Displaye …
357,"$27,999",2021 Volkswagen Atlas 2.0T S,Pure White,Titan Black,Front-wheel Drive,21–24,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"19,912 mi.",At least 1 accident or damage reported,Yes,Yes,4.8,4.6,4.7,4.8,4.8,4.8,Odometer is 6590 miles below market average! Priced below KBB Fair Purchase Price! Certified. Pure White 2021 Volkswagen Atlas 2.0T S Volkswagen Certified Pre-Owned Details: Warranty Deductible: $50 Roadside Assistance 100+ Point Inspection Vehicle History For CPO Vehicles purchased on or …
358,"$315,990",2022 Lamborghini Huracan EVO Base,Rosso,Nero Ade,Rear-wheel Drive,,Gasoline,Automatic,5.2L V10 40V GDI DOHC,198 mi.,None reported,Yes,Yes,,,,,,,"Rosso 2022 Lamborghini Huracan EVO RWD Auto 5.2-liter V-10 ABS brakes, Alloy wheels, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Illuminated entry, Low tire pressure warning, Navigation System, Remote keyless entry, Traction control. Odometer is 2193 miles below market av …"
359,"$7,600",2006 Honda Civic EX,Silver,Black,Front-wheel Drive,30–40,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,"159,390 mi.",At least 1 accident or damage reported,No,Yes,4.1,4.2,4.2,4.5,4.4,4.5,"This is a 2006 Honda Civic EX. Clean CARFAX. 2 Owners. Well-maintained. runs and drives great. 12/2023 inspection. Automatic transmission with a 1.8L I4 Cylinder engine. New Brakes, New Strut mounts, New Engine mounts, Fresh Oil and filter, New Wipers, and New rear shocks. Fuel Efficient. Options in …"
360,"$17,977",2009 Toyota Tacoma Double Cab,Magnetic Gray Metallic,Graphite Cloth Interior,Four-wheel Drive,16–20,Gasoline,Automatic,"4L V-6 DOHC, variable valve control, engine with 236HP","172,915 mi.",None reported,Yes,No,4.1,4.2,4.3,4.3,4.5,4.6,"New frame installed by Toyota! Only one previous owner, clean Carfax History, and documented service records. Equipped with a 4.0L, 4WD, Long Box, Towing package, TRD Off-Road package, and backup camera. Very clean and well cared for truck! Please contact us for additional information and to sche …"
361,"$46,400",2022 Toyota Highlander Limited,Magnetic Gray Metallic,Black,All-wheel Drive,20–27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,"16,737 mi.",None reported,No,No,4.3,4.2,4.1,3.8,4.3,4.5,"2022 Toyota Highlander Limited Vehicle is at OXMOOR MAZDA. Highlander Limited, 4D Sport Utility, 3.5L V6 DOHC, 8-Speed Automatic, AWD, Magnetic Gray Metallic, Black w/Leather Seat Trim, 160-POINT QUALITY ASSURANCE INSPECTION, CLEAN CARFAX, HEADS-UP DISPLAY, LOCALLY OWNED, ONE OWNER …"
362,"$13,331",2018 Ford Focus SE,Gray,BLACK,Front-wheel Drive,30–40,Gasoline,–,Intercooled Turbo Regular Unleaded I-3 1.0 L/61,"71,238 mi.",None reported,No,Yes,4.6,4.6,4.5,4.6,4.7,4.6,"This 2018 Ford Focus SE sedan in Magnetic boasts a clean CARFAX and a fuel-efficient EcoBoost 1.0L I3 GTDi DOHC Turbocharged VCT engine paired with a smooth 6-speed automatic transmission. The exterior is highlighted by a sleek design and finished in Magnetic, while the interior features comfortable …"
363,Not Priced,2022 Audi Q3 45 S line Premium Plus,Tango Red Metallic,Black,All-wheel Drive,21–28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"13,033 mi.",None reported,Yes,No,5.0,4.5,4.5,5.0,5.0,4.5,
364,"$76,599",2021 Mercedes-Benz AMG GLE 53 Base,Lunar Blue Metallic,Magma Gray,All-wheel Drive,18–23,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"30,531 mi.",At least 1 accident or damage reported,Yes,Yes,4.2,4.6,3.9,2.6,4.5,2.5,"New Price! CARFAX One-Owner. GLE 4MATIC BALANCE OF FACTORY WARRANTY, LEATHER, REAR BACKUP CAMERA, PREMIUM WHEELS, MULTI ZONE CLIMATE CONTROL, STEERING WHEEL CONTROLS, CRUISE CONTROL, AWD/4WD, REMOTE KEYLESS ENTRY, BLUETOOTH, TIRE PRESSURE MONITOR, LOW MILES, MANAGER SPECIAL, PREMIUM SOUND, GLE GLE …"
